stock_code,category_code,year,quarter,data
CTG,IS_007,2023,0,4248109
CTG,IS_008,2020,0,601275
CTG,IS_008,2021,0,495864
CTG,IS_008,2022,0,-112163
CTG,IS_008,2023,0,292626
CTG,IS_009,2020,0,360950
CTG,IS_009,2021,0,223865
CTG,IS_009,2022,0,-30184
CTG,IS_009,2023,0,-154121
VCB,IS_001,2020,0,69205134
VCB,IS_001,2021,0,70749002
VCB,IS_001,2022,0,88112700
VCB,IS_001,2023,0,108122278
VCB,IS_010,2020,0,2544714
VCB,IS_010,2021,0,3100370
VCB,IS_010,2022,0,2928339
VCB,IS_010,2023,0,4050144
VCB,IS_011,2020,0,744461
VCB,IS_011,2021,0,707109
VCB,IS_011,2022,0,874378
VCB,IS_011,2023,0,1777975
VCB,IS_012,2020,0,1800253
VCB,IS_012,2021,0,2393261
VCB,IS_012,2022,0,2053961
VCB,IS_012,2023,0,2272169
VCB,IS_013,2020,0,461385
VCB,IS_013,2021,0,129810
VCB,IS_013,2022,0,208436
VCB,IS_013,2023,0,266456
VCB,IS_014,2020,0,16038250
VCB,IS_014,2021,0,17574188
VCB,IS_014,2022,0,21250512
VCB,IS_014,2023,0,21914899
VCB,IS_015,2020,0,33024291
VCB,IS_015,2021,0,39149381
VCB,IS_015,2022,0,46832309
VCB,IS_015,2023,0,45808563
VCB,IS_016,2020,0,9974730
VCB,IS_016,2021,0,11760801
VCB,IS_016,2022,0,9464218
VCB,IS_016,2023,0,4564876
VCB,IS_017,2020,0,23049561
VCB,IS_017,2021,0,27388580
VCB,IS_017,2022,0,37368091
VCB,IS_017,2023,0,41243687
VCB,IS_018,2020,0,5081068
VCB,IS_018,2021,0,4547363
VCB,IS_018,2022,0,8406860
VCB,IS_018,2023,0,8079401
VCB,IS_019,2020,0,-504025
VCB,IS_019,2021,0,902172
VCB,IS_019,2022,0,-957823
VCB,IS_019,2023,0,109838
VCB,IS_002,2020,0,32919659
VCB,IS_002,2021,0,28349385
VCB,IS_002,2022,0,34866222
VCB,IS_002,2023,0,54501409
VCB,IS_020,2020,0,0
VCB,IS_020,2021,0,0
VCB,IS_020,2022,0,0
VCB,IS_020,2023,0,8189239
VCB,IS_021,2020,0,18472518
VCB,IS_021,2021,0,21939045
VCB,IS_021,2022,0,29919054
VCB,IS_021,2023,0,33054448
VCB,IS_022,2020,0,21207
VCB,IS_022,2021,0,20232
VCB,IS_022,2022,0,20040
VCB,IS_022,2023,0,-21245
VCB,IS_023,2020,0,4470
VCB,IS_023,2021,0,4195
VCB,IS_023,2022,0,5821
VCB,IS_023,2023,0,5449
VCB,IS_003,2020,0,36285475
VCB,IS_003,2021,0,42399617
VCB,IS_003,2022,0,53246478
VCB,IS_003,2023,0,53620869
VCB,IS_004,2020,0,10588163
VCB,IS_004,2021,0,11286516
VCB,IS_004,2022,0,12425007
VCB,IS_004,2023,0,12632739
VCB,IS_005,2020,0,3980846
VCB,IS_005,2021,0,3879443
VCB,IS_005,2022,0,5585907
VCB,IS_005,2023,0,6853016
VCB,IS_006,2020,0,6607317
VCB,IS_006,2021,0,7407073
VCB,IS_006,2022,0,6839100
VCB,IS_006,2023,0,5779723
VCB,IS_007,2020,0,3906399
VCB,IS_007,2021,0,4374820
VCB,IS_007,2022,0,5768445
VCB,IS_007,2023,0,5660028
VCB,IS_008,2020,0,1810
VCB,IS_008,2021,0,104114
VCB,IS_008,2022,0,-115194
VCB,IS_008,2023,0,124217
VCB,IS_009,2020,0,-98
VCB,IS_009,2021,0,-85126
VCB,IS_009,2022,0,81595
VCB,IS_009,2023,0,0
ACB,IS_001,2020,0,31855748
ACB,IS_001,2021,0,33713810
ACB,IS_001,2022,0,40698834
ACB,IS_001,2023,0,52346796
ACB,IS_010,2020,0,495459
ACB,IS_010,2021,0,703159
ACB,IS_010,2022,0,1110494
ACB,IS_010,2023,0,1197217
ACB,IS_011,2020,0,215809
ACB,IS_011,2021,0,563696
ACB,IS_011,2022,0,120800
ACB,IS_011,2023,0,333846
ACB,IS_012,2020,0,279650
ACB,IS_012,2021,0,139463
ACB,IS_012,2022,0,989694
ACB,IS_012,2023,0,863371
ACB,IS_013,2020,0,19077
ACB,IS_013,2021,0,20212
ACB,IS_013,2022,0,59456
ACB,IS_013,2023,0,75610
ACB,IS_014,2020,0,7624268
ACB,IS_014,2021,0,8229776
ACB,IS_014,2022,0,11605045
ACB,IS_014,2023,0,10874286
ACB,IS_015,2020,0,10537041
ACB,IS_015,2021,0,15334221
ACB,IS_015,2022,0,17185022
ACB,IS_015,2023,0,21872230
ACB,IS_016,2020,0,941153
ACB,IS_016,2021,0,3336109
ACB,IS_016,2022,0,70814
ACB,IS_016,2023,0,1804231
ACB,IS_017,2020,0,9595888
ACB,IS_017,2021,0,11998112
ACB,IS_017,2022,0,17114208
ACB,IS_017,2023,0,20067999
ACB,IS_018,2020,0,1940681
ACB,IS_018,2021,0,2389079
ACB,IS_018,2022,0,3445611
ACB,IS_018,2023,0,3993022
ACB,IS_019,2020,0,-27616
ACB,IS_019,2021,0,6287
ACB,IS_019,2022,0,-19596
ACB,IS_019,2023,0,30244
ACB,IS_002,2020,0,17273625
ACB,IS_002,2021,0,14769018
ACB,IS_002,2022,0,17165305
ACB,IS_002,2023,0,27387226
ACB,IS_020,2020,0,0
ACB,IS_020,2021,0,0
ACB,IS_020,2022,0,0
ACB,IS_020,2023,0,4023266
ACB,IS_021,2020,0,7682823
ACB,IS_021,2021,0,9602746
ACB,IS_021,2022,0,13688193
ACB,IS_021,2023,0,16044733
ACB,IS_022,2020,0,0
ACB,IS_022,2021,0,0
ACB,IS_022,2022,0,0
ACB,IS_022,2023,0,0
ACB,IS_023,2020,0,3511
ACB,IS_023,2021,0,3498
ACB,IS_023,2022,0,4008
ACB,IS_023,2023,0,4092
ACB,IS_003,2020,0,14582123
ACB,IS_003,2021,0,18944792
ACB,IS_003,2022,0,23533529
ACB,IS_003,2023,0,24959570
ACB,IS_004,2020,0,2803484
ACB,IS_004,2021,0,4026460
ACB,IS_004,2022,0,5057559
ACB,IS_004,2023,0,4945751
ACB,IS_005,2020,0,1108830
ACB,IS_005,2021,0,1132497
ACB,IS_005,2022,0,1531315
ACB,IS_005,2023,0,2023414
ACB,IS_006,2020,0,1694654
ACB,IS_006,2021,0,2893963
ACB,IS_006,2022,0,3526244
ACB,IS_006,2023,0,2922337
ACB,IS_007,2020,0,687187
ACB,IS_007,2021,0,871556
ACB,IS_007,2022,0,1048369
ACB,IS_007,2023,0,1110105
ACB,IS_008,2020,0,166503
ACB,IS_008,2021,0,449960
ACB,IS_008,2022,0,-387873
ACB,IS_008,2023,0,168383
ACB,IS_009,2020,0,732115
ACB,IS_009,2021,0,244051
ACB,IS_009,2022,0,20648
ACB,IS_009,2023,0,2647140
MBB,IS_001,2020,0,32767393
MBB,IS_001,2021,0,38464932
MBB,IS_001,2022,0,52485812
MBB,IS_001,2023,0,69143043
MBB,IS_010,2020,0,2808825
MBB,IS_010,2021,0,4210764
MBB,IS_010,2022,0,3025807
MBB,IS_010,2023,0,3457702
MBB,IS_011,2020,0,1129275
MBB,IS_011,2021,0,956450
MBB,IS_011,2022,0,884149
MBB,IS_011,2023,0,1029591
MBB,IS_012,2020,0,1679550
MBB,IS_012,2021,0,3254314
MBB,IS_012,2022,0,2141658
MBB,IS_012,2023,0,2428111
MBB,IS_013,2020,0,92511
MBB,IS_013,2021,0,114835
MBB,IS_013,2022,0,131941
MBB,IS_013,2023,0,57083
MBB,IS_014,2020,0,10555457
MBB,IS_014,2021,0,12377188
MBB,IS_014,2022,0,14815628
MBB,IS_014,2023,0,14912941
MBB,IS_015,2020,0,16806716
MBB,IS_015,2021,0,24557310
MBB,IS_015,2022,0,30776997
MBB,IS_015,2023,0,32393121
MBB,IS_016,2020,0,6118440
MBB,IS_016,2021,0,8030051
MBB,IS_016,2022,0,8047677
MBB,IS_016,2023,0,6087032
MBB,IS_017,2020,0,10688276
MBB,IS_017,2021,0,16527259
MBB,IS_017,2022,0,22729320
MBB,IS_017,2023,0,26306089
MBB,IS_018,2020,0,2089420
MBB,IS_018,2021,0,3307574
MBB,IS_018,2022,0,4582973
MBB,IS_018,2023,0,5269869
MBB,IS_019,2020,0,-7183
MBB,IS_019,2021,0,-1752
MBB,IS_019,2022,0,-8838
MBB,IS_019,2023,0,-17572
MBB,IS_002,2020,0,12489598
MBB,IS_002,2021,0,12265378
MBB,IS_002,2022,0,16462690
MBB,IS_002,2023,0,30459195
MBB,IS_020,2020,0,0
MBB,IS_020,2021,0,0
MBB,IS_020,2022,0,0
MBB,IS_020,2023,0,5252297
MBB,IS_021,2020,0,8606039
MBB,IS_021,2021,0,13221437
MBB,IS_021,2022,0,18155185
MBB,IS_021,2023,0,21053792
MBB,IS_022,2020,0,343380
MBB,IS_022,2021,0,524362
MBB,IS_022,2022,0,672450
MBB,IS_022,2023,0,377004
MBB,IS_023,2020,0,2993
MBB,IS_023,2021,0,3362
MBB,IS_023,2022,0,3855
MBB,IS_023,2023,0,3966
MBB,IS_003,2020,0,20277795
MBB,IS_003,2021,0,26199554
MBB,IS_003,2022,0,36023122
MBB,IS_003,2023,0,38683848
MBB,IS_004,2020,0,8228173
MBB,IS_004,2021,0,12308295
MBB,IS_004,2022,0,14243734
MBB,IS_004,2023,0,13137624
MBB,IS_005,2020,0,4652620
MBB,IS_005,2021,0,7940917
MBB,IS_005,2022,0,10108166
MBB,IS_005,2023,0,9052399
MBB,IS_006,2020,0,3575553
MBB,IS_006,2021,0,4367378
MBB,IS_006,2022,0,4135568
MBB,IS_006,2023,0,4085225
MBB,IS_007,2020,0,785809
MBB,IS_007,2021,0,1331468
MBB,IS_007,2022,0,1703960
MBB,IS_007,2023,0,1209825
MBB,IS_008,2020,0,85086
MBB,IS_008,2021,0,221236
MBB,IS_008,2022,0,141128
MBB,IS_008,2023,0,541566
MBB,IS_009,2020,0,865869
MBB,IS_009,2021,0,1445713
MBB,IS_009,2022,0,1315248
MBB,IS_009,2023,0,300404
HDB,IS_001,2020,0,23137246
HDB,IS_001,2021,0,26176210
HDB,IS_001,2022,0,33323404
HDB,IS_001,2023,0,52640577
HDB,IS_010,2020,0,630093
HDB,IS_010,2021,0,496275
HDB,IS_010,2022,0,588126
HDB,IS_010,2023,0,541644
HDB,IS_011,2020,0,111250
HDB,IS_011,2021,0,313638
HDB,IS_011,2022,0,60036
HDB,IS_011,2023,0,282491
HDB,IS_012,2020,0,518843
HDB,IS_012,2021,0,182637
HDB,IS_012,2022,0,528090
HDB,IS_012,2023,0,259153
HDB,IS_013,2020,0,260
HDB,IS_013,2021,0,0
HDB,IS_013,2022,0,6785
HDB,IS_013,2023,0,9325
HDB,IS_014,2020,0,0
HDB,IS_014,2021,0,0
HDB,IS_014,2022,0,8630709
HDB,IS_014,2023,0,9129202
HDB,IS_015,2020,0,7606606
HDB,IS_015,2021,0,10375477
HDB,IS_015,2022,0,13336395
HDB,IS_015,2023,0,17284483
HDB,IS_016,2020,0,1788384
HDB,IS_016,2021,0,2305860
HDB,IS_016,2022,0,3068339
HDB,IS_016,2023,0,4267751
HDB,IS_017,2020,0,5818222
HDB,IS_017,2021,0,8069617
HDB,IS_017,2022,0,10268056
HDB,IS_017,2023,0,13016732
HDB,IS_018,2020,0,1164048
HDB,IS_018,2021,0,1620180
HDB,IS_018,2022,0,2091986
HDB,IS_018,2023,0,2724629
HDB,IS_019,2020,0,7077
HDB,IS_019,2021,0,-4062
HDB,IS_019,2022,0,-33400
HDB,IS_019,2023,0,-43910
HDB,IS_002,2020,0,11239541
HDB,IS_002,2021,0,12285433
HDB,IS_002,2022,0,15311836
HDB,IS_002,2023,0,30456603
HDB,IS_020,2020,0,0
HDB,IS_020,2021,0,0
HDB,IS_020,2022,0,0
HDB,IS_020,2023,0,2680719
HDB,IS_021,2020,0,4647097
HDB,IS_021,2021,0,6453499
HDB,IS_021,2022,0,8209470
HDB,IS_021,2023,0,10336013
HDB,IS_022,2020,0,398148
HDB,IS_022,2021,0,0
HDB,IS_022,2022,0,0
HDB,IS_022,2023,0,265115
HDB,IS_023,2020,0,2667
HDB,IS_023,2021,0,3039
HDB,IS_023,2022,0,3081
HDB,IS_023,2023,0,3482
HDB,IS_003,2020,0,11897705
HDB,IS_003,2021,0,13890777
HDB,IS_003,2022,0,18011568
HDB,IS_003,2023,0,22183974
HDB,IS_004,2020,0,1088274
HDB,IS_004,2021,0,2127733
HDB,IS_004,2022,0,3308455
HDB,IS_004,2023,0,2830168
HDB,IS_005,2020,0,138291
HDB,IS_005,2021,0,200295
HDB,IS_005,2022,0,351637
HDB,IS_005,2023,0,642366
HDB,IS_006,2020,0,949983
HDB,IS_006,2021,0,1927438
HDB,IS_006,2022,0,2956818
HDB,IS_006,2023,0,2187802
HDB,IS_007,2020,0,167656
HDB,IS_007,2021,0,179248
HDB,IS_007,2022,0,134237
HDB,IS_007,2023,0,564703
HDB,IS_008,2020,0,105179
HDB,IS_008,2021,0,100932
HDB,IS_008,2022,0,16986
HDB,IS_008,2023,0,41723
HDB,IS_009,2020,0,139809
HDB,IS_009,2021,0,477213
HDB,IS_009,2022,0,312620
HDB,IS_009,2023,0,1167005
TPB,IS_001,2020,0,14828235
TPB,IS_001,2021,0,17426817
TPB,IS_001,2022,0,21811015
TPB,IS_001,2023,0,28562417
TPB,IS_010,2020,0,1096636
TPB,IS_010,2021,0,495761
TPB,IS_010,2022,0,1324949
TPB,IS_010,2023,0,872290
TPB,IS_011,2020,0,402355
TPB,IS_011,2021,0,249984
TPB,IS_011,2022,0,622808
TPB,IS_011,2023,0,977603
TPB,IS_012,2020,0,694281
TPB,IS_012,2021,0,245777
TPB,IS_012,2022,0,702141
TPB,IS_012,2023,0,-105313
TPB,IS_013,2020,0,0
TPB,IS_013,2021,0,0
TPB,IS_013,2022,0,0
TPB,IS_013,2023,0,0
TPB,IS_014,2020,0,0
TPB,IS_014,2021,0,0
TPB,IS_014,2022,0,0
TPB,IS_014,2023,0,6701533
TPB,IS_015,2020,0,6171896
TPB,IS_015,2021,0,8946712
TPB,IS_015,2022,0,9671932
TPB,IS_015,2023,0,9535224
TPB,IS_016,2020,0,1783373
TPB,IS_016,2021,0,2908490
TPB,IS_016,2022,0,1843644
TPB,IS_016,2023,0,3946265
TPB,IS_017,2020,0,4388523
TPB,IS_017,2021,0,6038222
TPB,IS_017,2022,0,7828288
TPB,IS_017,2023,0,5588959
TPB,IS_018,2020,0,878334
TPB,IS_018,2021,0,1209043
TPB,IS_018,2022,0,1567544
TPB,IS_018,2023,0,1125634
TPB,IS_019,2020,0,0
TPB,IS_019,2021,0,0
TPB,IS_019,2022,0,0
TPB,IS_019,2023,0,0
TPB,IS_002,2020,0,7209178
TPB,IS_002,2021,0,7480768
TPB,IS_002,2022,0,10424418
TPB,IS_002,2023,0,16134589
TPB,IS_020,2020,0,0
TPB,IS_020,2021,0,0
TPB,IS_020,2022,0,0
TPB,IS_020,2023,0,1125634
TPB,IS_021,2020,0,3510189
TPB,IS_021,2021,0,4829179
TPB,IS_021,2022,0,6260744
TPB,IS_021,2023,0,4463325
TPB,IS_022,2020,0,0
TPB,IS_022,2021,0,0
TPB,IS_022,2022,0,0
TPB,IS_022,2023,0,0
TPB,IS_023,2020,0,3503
TPB,IS_023,2021,0,3234
TPB,IS_023,2022,0,3958
TPB,IS_023,2023,0,2027
TPB,IS_003,2020,0,7619057
TPB,IS_003,2021,0,9946049
TPB,IS_003,2022,0,11386597
TPB,IS_003,2023,0,12427828
TPB,IS_004,2020,0,1539850
TPB,IS_004,2021,0,2259689
TPB,IS_004,2022,0,3596301
TPB,IS_004,2023,0,3178465
TPB,IS_005,2020,0,602817
TPB,IS_005,2021,0,717223
TPB,IS_005,2022,0,904321
TPB,IS_005,2023,0,899217
TPB,IS_006,2020,0,937033
TPB,IS_006,2021,0,1542466
TPB,IS_006,2022,0,2691980
TPB,IS_006,2023,0,2279248
TPB,IS_007,2020,0,408138
TPB,IS_007,2021,0,373374
TPB,IS_007,2022,0,410216
TPB,IS_007,2023,0,779153
TPB,IS_008,2020,0,710680
TPB,IS_008,2021,0,0
TPB,IS_008,2022,0,0
TPB,IS_008,2023,0,0
TPB,IS_009,2020,0,0
TPB,IS_009,2021,0,1409742
TPB,IS_009,2022,0,426255
TPB,IS_009,2023,0,855841
VPB,IS_001,2020,0,52361767
VPB,IS_001,2021,0,50827098
VPB,IS_001,2022,0,62200250
VPB,IS_001,2023,0,76557376
VPB,IS_010,2020,0,3441951
VPB,IS_010,2021,0,5468704
VPB,IS_010,2022,0,13017039
VPB,IS_010,2023,0,7774011
VPB,IS_011,2020,0,1205790
VPB,IS_011,2021,0,2660916
VPB,IS_011,2022,0,2433072
VPB,IS_011,2023,0,3248461
VPB,IS_012,2020,0,2236161
VPB,IS_012,2021,0,2807788
VPB,IS_012,2022,0,10583967
VPB,IS_012,2023,0,4525550
VPB,IS_013,2020,0,5013
VPB,IS_013,2021,0,2476
VPB,IS_013,2022,0,12801
VPB,IS_013,2023,0,3147
VPB,IS_014,2020,0,11392021
VPB,IS_014,2021,0,10718937
VPB,IS_014,2022,0,14115731
VPB,IS_014,2023,0,13941216
VPB,IS_015,2020,0,27641093
VPB,IS_015,2021,0,33582538
VPB,IS_015,2022,0,43681358
VPB,IS_015,2023,0,35798270
VPB,IS_016,2020,0,14621638
VPB,IS_016,2021,0,19218768
VPB,IS_016,2022,0,22461226
VPB,IS_016,2023,0,24994374
VPB,IS_017,2020,0,13019455
VPB,IS_017,2021,0,14363770
VPB,IS_017,2022,0,21220132
VPB,IS_017,2023,0,10803896
VPB,IS_018,2020,0,2605695
VPB,IS_018,2021,0,2886600
VPB,IS_018,2022,0,4859848
VPB,IS_018,2023,0,2984015
VPB,IS_019,2020,0,0
VPB,IS_019,2021,0,0
VPB,IS_019,2022,0,-548523
VPB,IS_019,2023,0,-674290
VPB,IS_002,2020,0,20015944
VPB,IS_002,2021,0,16478269
VPB,IS_002,2022,0,21179192
VPB,IS_002,2023,0,38382701
VPB,IS_020,2020,0,0
VPB,IS_020,2021,0,0
VPB,IS_020,2022,0,0
VPB,IS_020,2023,0,2309725
VPB,IS_021,2020,0,10413760
VPB,IS_021,2021,0,11477170
VPB,IS_021,2022,0,16908807
VPB,IS_021,2023,0,8494171
VPB,IS_022,2020,0,0
VPB,IS_022,2021,0,-244038
VPB,IS_022,2022,0,-1259161
VPB,IS_022,2023,0,-1479768
VPB,IS_023,2020,0,4271
VPB,IS_023,2021,0,2647
VPB,IS_023,2022,0,2718
VPB,IS_023,2023,0,1433
VPB,IS_003,2020,0,32345823
VPB,IS_003,2021,0,34348829
VPB,IS_003,2022,0,41021058
VPB,IS_003,2023,0,38174675
VPB,IS_004,2020,0,6166753
VPB,IS_004,2021,0,6884061
VPB,IS_004,2022,0,10455695
VPB,IS_004,2023,0,12307787
VPB,IS_005,2020,0,2810626
VPB,IS_005,2021,0,2825030
VPB,IS_005,2022,0,4017943
VPB,IS_005,2023,0,5095904
VPB,IS_006,2020,0,3356127
VPB,IS_006,2021,0,4059031
VPB,IS_006,2022,0,6437752
VPB,IS_006,2023,0,7211882
VPB,IS_007,2020,0,-307207
VPB,IS_007,2021,0,-76394
VPB,IS_007,2022,0,-618050
VPB,IS_007,2023,0,-805973
VPB,IS_008,2020,0,226466
VPB,IS_008,2021,0,8879
VPB,IS_008,2022,0,-149194
VPB,IS_008,2023,0,380172
VPB,IS_009,2020,0,1170731
VPB,IS_009,2021,0,3150866
VPB,IS_009,2022,0,508755
VPB,IS_009,2023,0,250031
STB,IS_001,2020,0,33587667
STB,IS_001,2021,0,29690736
STB,IS_001,2022,0,37390848
STB,IS_001,2023,0,55927329
STB,IS_010,2020,0,1181223
STB,IS_010,2021,0,865198
STB,IS_010,2022,0,2874203
STB,IS_010,2023,0,445447
STB,IS_011,2020,0,57491
STB,IS_011,2021,0,408092
STB,IS_011,2022,0,128854
STB,IS_011,2023,0,118874
STB,IS_012,2020,0,1123732
STB,IS_012,2021,0,457106
STB,IS_012,2022,0,2745349
STB,IS_012,2023,0,326573
STB,IS_013,2020,0,-27214
STB,IS_013,2021,0,39448
STB,IS_013,2022,0,12466
STB,IS_013,2023,0,22837
STB,IS_014,2020,0,0
STB,IS_014,2021,0,0
STB,IS_014,2022,0,0
STB,IS_014,2023,0,12889906
STB,IS_015,2020,0,6376254
STB,IS_015,2021,0,7954401
STB,IS_015,2022,0,15220573
STB,IS_015,2023,0,13283105
STB,IS_016,2020,0,3036974
STB,IS_016,2021,0,3554375
STB,IS_016,2022,0,8881501
STB,IS_016,2023,0,3688105
STB,IS_017,2020,0,3339280
STB,IS_017,2021,0,4400026
STB,IS_017,2022,0,6339072
STB,IS_017,2023,0,9595000
STB,IS_018,2020,0,938560
STB,IS_018,2021,0,941026
STB,IS_018,2022,0,1168567
STB,IS_018,2023,0,2016154
STB,IS_019,2020,0,-281261
STB,IS_019,2021,0,47504
STB,IS_019,2022,0,129810
STB,IS_019,2023,0,-139770
STB,IS_002,2020,0,22061113
STB,IS_002,2021,0,17726249
STB,IS_002,2022,0,20243714
STB,IS_002,2023,0,33854996
STB,IS_020,2020,0,0
STB,IS_020,2021,0,0
STB,IS_020,2022,0,0
STB,IS_020,2023,0,1876384
STB,IS_021,2020,0,2681981
STB,IS_021,2021,0,3411496
STB,IS_021,2022,0,5040695
STB,IS_021,2023,0,7718616
STB,IS_022,2020,0,0
STB,IS_022,2021,0,0
STB,IS_022,2022,0,0
STB,IS_022,2023,0,0
STB,IS_023,2020,0,1248
STB,IS_023,2021,0,1630
STB,IS_023,2022,0,2674
STB,IS_023,2023,0,4094
STB,IS_003,2020,0,11526554
STB,IS_003,2021,0,11964487
STB,IS_003,2022,0,17147134
STB,IS_003,2023,0,22072333
